COUNT_time,drivinstage,turn,omega,hsv.val,halftrack,travel_deg
29780,100,0,-140,24,54,216
29784,100,0,-140,24,54,216
29788,100,0,-140,24,54,216
29792,100,0,-140,24,54,216
29796,100,0,-140,24,54,216
29800,100,0,-140,24,54,216
29804,100,0,-140,24,54,216
29808,100,0,-140,24,54,216
29812,100,0,-140,24,54,216
29816,100,0,-140,24,54,216
29820,100,0,-140,24,54,216
29824,100,0,-140,24,54,217
29828,100,0,-140,24,54,217
29832,100,0,-140,23,54,217
29836,100,0,-140,23,54,217
29840,100,0,-140,23,54,217
29844,100,0,-140,23,54,217
29848,100,0,-140,23,54,217
29852,100,0,-141,23,54,217
29856,100,0,-141,23,54,217
29860,100,0,-141,23,54,217
29864,100,0,-141,23,54,217
29868,100,0,-141,23,54,217
29872,100,0,-141,23,54,217
29876,100,0,-141,23,54,217
29880,100,0,-141,23,54,217
29884,100,0,-141,22,54,218
29888,100,0,-141,22,54,218
29892,100,0,-141,22,54,218
29896,100,0,-141,22,54,218
29900,100,0,-141,22,54,218
29904,100,0,-141,22,54,218
29908,100,0,-141,22,54,218
29912,100,0,-141,22,54,218
29916,100,0,-141,22,54,218
29920,100,0,-141,22,54,218
29924,100,0,-141,22,54,218
29928,100,0,-141,22,54,218
29932,100,0,-141,22,54,218
29936,100,0,-141,22,54,218
29940,100,0,-141,22,54,218
29944,100,0,-142,22,54,219
29948,100,0,-142,22,54,219
29952,100,0,-142,22,54,219
29956,100,0,-142,22,54,219
29960,100,0,-142,22,54,219
29964,100,0,-142,22,54,219
29968,100,0,-142,22,54,219
29972,100,0,-142,22,54,219
29976,100,0,-142,21,54,219
29980,100,0,-142,21,54,219
29984,100,0,-142,21,54,219
29988,100,0,-142,21,54,219
29992,100,0,-142,21,54,219
29996,100,0,-142,21,54,219
30000,100,0,-142,21,54,219
30004,100,0,-142,21,55,220
30008,100,0,-142,21,55,220
30012,100,0,-142,21,55,220
30016,100,0,-142,21,55,220
30020,100,0,-142,21,55,220
30024,100,0,-142,21,55,220
30028,100,0,-142,21,55,220
30032,100,0,-142,20,55,220
30036,100,0,-142,20,55,220
30040,100,0,-142,20,55,220
30044,100,0,-143,20,55,220
30048,100,0,-143,20,55,220
30052,100,0,-143,20,55,220
30056,100,0,-143,20,55,220
30060,100,0,-143,20,55,220
30064,100,0,-143,20,55,221
30068,100,0,-143,20,55,221
30072,100,0,-143,20,55,221
30076,100,0,-143,20,55,221
30080,100,0,-143,20,55,221
30084,100,0,-143,20,55,221
30088,100,0,-143,20,55,221
30092,100,0,-143,20,55,221
30096,100,0,-143,20,55,221
30100,100,0,-143,20,55,221
30104,100,0,-143,20,55,221
30108,100,0,-143,20,55,221
30112,100,0,-143,20,55,221
30116,100,0,-143,19,55,221
30120,100,0,-143,19,55,221
30124,100,0,-143,19,55,221
30128,100,0,-143,19,55,221
30132,100,0,-144,19,55,222
30136,100,0,-144,19,55,222
30140,100,0,-144,19,55,222
30144,100,0,-144,19,55,222
30148,100,0,-144,19,55,222
30152,100,0,-144,19,55,222
30156,100,0,-144,19,55,222
30160,100,0,-144,19,55,222
30164,100,0,-144,19,55,222
30168,100,0,-144,19,55,222
30172,100,0,-144,19,55,222
30176,100,0,-144,19,55,222
30180,100,0,-144,19,55,222
30184,100,0,-144,18,55,222
30188,100,0,-144,18,55,222
30192,100,0,-144,18,55,222
30196,100,0,-144,18,55,222
30200,100,0,-144,18,55,222
30204,100,0,-144,18,55,222
30208,100,0,-144,18,55,222
30212,100,0,-144,18,55,223
30216,100,0,-144,18,55,223
30220,100,0,-144,18,55,223
30224,100,0,-144,18,55,223
30228,100,0,-144,18,55,223
30232,100,0,-144,18,55,223
30236,100,0,-144,18,55,223
30240,100,0,-144,18,55,223
30244,100,0,-145,17,55,223
30248,100,0,-145,17,55,223
30252,100,0,-145,17,55,223
30256,100,0,-145,17,55,223
30260,100,0,-145,17,55,223
30264,100,0,-145,17,55,223
30268,100,0,-145,17,55,223
30272,100,0,-145,17,55,223
30276,100,0,-145,17,56,224
30280,100,0,-145,17,56,224
30284,100,0,-145,17,56,224
30288,100,0,-145,17,56,224
30292,100,0,-145,17,56,224
30296,100,0,-145,17,56,224
30300,100,0,-145,17,56,224
30304,100,0,-145,17,56,224
30308,100,0,-145,17,56,224
30312,100,0,-145,17,56,224
30316,100,0,-145,17,56,224
30320,100,0,-145,17,56,224
30324,100,0,-145,17,56,224
30328,100,0,-145,17,56,224
30332,100,0,-145,17,56,224
30336,100,0,-145,17,56,224
30340,100,0,-145,17,56,224
30344,100,0,-146,16,56,225
30348,100,0,-146,16,56,225
30352,100,0,-146,16,56,225
30356,100,0,-146,16,56,225
30360,100,0,-146,16,56,225
30364,100,0,-146,16,56,225
30368,100,0,-146,16,56,225
30372,100,0,-146,16,56,225
30376,100,0,-146,16,56,225
30380,100,0,-146,16,56,225
30384,100,0,-146,15,56,225
30388,100,0,-146,15,56,225
30392,100,0,-146,15,56,226
30396,100,0,-146,15,56,226
30400,100,0,-146,15,56,226
30404,100,0,-147,15,56,226
30408,100,0,-147,15,56,226
30412,100,0,-147,15,56,226
30416,100,0,-147,15,56,226
30420,100,0,-147,15,56,226
30424,100,0,-147,15,56,226
30428,100,0,-147,15,56,226
30432,100,0,-147,15,56,227
30436,100,0,-147,14,56,227
30440,100,0,-147,14,56,227
30444,100,0,-147,14,56,227
30448,100,0,-147,14,56,227
30452,100,0,-147,14,56,227
30456,100,0,-147,14,56,227
30460,100,0,-147,14,56,227
30464,100,0,-147,14,56,227
30468,100,0,-147,14,56,227
30472,100,0,-147,14,56,227
30476,100,0,-147,14,56,227
30480,100,0,-147,14,56,227
30484,100,0,-147,13,56,227
30488,100,0,-147,13,56,227
30492,100,0,-148,13,57,228
30496,100,0,-148,13,57,228
30500,100,0,-148,13,57,228
30504,100,0,-148,13,57,228
30508,100,0,-148,13,57,228
30512,100,0,-148,13,57,228
30516,100,0,-148,13,57,228
30520,100,0,-148,13,57,228
30524,100,0,-148,12,57,228
30528,100,0,-148,12,57,228
30532,100,0,-148,12,57,228
30536,100,0,-148,12,57,228
30540,100,0,-148,12,57,228
30544,100,0,-148,12,57,229
30548,100,0,-148,12,57,229
30552,100,0,-148,12,57,229
30556,100,0,-148,12,57,229
30560,100,0,-148,12,57,229
30564,100,0,-149,12,57,229
30568,100,0,-149,12,57,229
30572,100,0,-149,12,57,229
30576,100,0,-149,12,57,229
30580,100,0,-149,12,57,229
30584,100,0,-149,12,57,229
30588,100,0,-149,12,57,229
30592,100,0,-149,12,57,229
30596,100,0,-149,12,57,230
30600,100,0,-149,12,57,230
30604,100,0,-149,12,57,230
30608,100,0,-149,12,57,230
30612,100,0,-149,11,57,230
30616,100,0,-149,11,57,230
30620,100,0,-149,11,57,230
30624,100,0,-149,11,57,230
30628,100,0,-149,11,57,230
30632,100,0,-149,11,57,230
30636,100,0,-149,11,57,230
30640,100,0,-149,11,57,230
30644,100,0,-149,11,57,230
30648,100,0,-149,11,57,230
30652,100,0,-150,11,57,231
30656,100,0,-150,11,57,231
30660,100,0,-150,11,57,231
30664,100,0,-150,10,57,231
30668,100,0,-150,10,57,231
30672,100,0,-150,10,57,231
30676,100,0,-150,10,57,231
30680,100,0,-150,10,57,231
30684,100,0,-150,10,57,231
30688,100,0,-150,10,57,231
30692,100,0,-150,10,57,231
30696,100,0,-150,10,57,231
30700,100,0,-150,10,57,231
30704,100,0,-150,10,58,232
30708,100,0,-150,10,58,232
30712,100,0,-150,10,58,232
30716,100,0,-150,10,58,232
30720,100,0,-150,10,58,232
30724,100,0,-150,10,58,232
30728,100,0,-150,10,58,232
30732,100,0,-150,10,58,232
30736,100,0,-150,10,58,232
30740,100,0,-150,10,58,232
30744,100,0,-150,10,58,232
30748,100,0,-150,10,58,232
30752,100,0,-150,9,58,232
30756,100,0,-150,9,58,232
30760,100,0,-150,9,58,232
30764,100,0,-151,9,58,233
30768,100,0,-151,9,58,233
30772,100,0,-151,9,58,233
30776,100,0,-151,9,58,233
30780,100,0,-151,9,58,233
30784,100,0,-151,8,58,233
30788,100,0,-151,8,58,233
30792,100,0,-151,8,58,233
30796,100,0,-151,8,58,233
30800,100,0,-151,8,58,233
30804,100,0,-151,8,58,233
30808,100,0,-151,8,58,233
30812,100,0,-151,8,58,234
30816,100,0,-151,8,58,234
30820,100,0,-151,8,58,234
30824,100,0,-151,8,58,234
30828,100,0,-151,8,58,234
30832,100,0,-151,8,58,234
30836,100,0,-151,8,58,234
30840,100,0,-151,8,58,234
30844,100,0,-152,8,58,234
30848,100,0,-152,8,58,234
30852,100,0,-152,8,58,234
30856,100,0,-152,8,58,234
30860,100,0,-152,8,58,234
30864,100,0,-152,8,58,234
30868,100,0,-152,8,58,234
30872,100,0,-152,8,58,235
30876,100,0,-152,8,58,235
30880,100,0,-152,8,58,235
30884,100,0,-152,8,58,235
30888,100,0,-152,8,58,235
30892,100,0,-152,8,58,235
30896,100,0,-152,8,58,235
30900,100,0,-152,8,58,235
30904,100,0,-152,8,58,235
30908,100,0,-152,8,58,235
30912,100,0,-152,7,58,235
30916,100,0,-152,7,58,235
30920,100,0,-152,7,58,235
30924,100,0,-152,7,58,235
30928,100,0,-152,7,58,235
30932,100,0,-153,7,59,236
30936,100,0,-153,7,59,236
30940,100,0,-153,7,59,236
30944,100,0,-153,7,59,236
30948,100,0,-153,7,59,236
30952,100,0,-153,7,59,236
30956,100,0,-153,7,59,236
30960,100,0,-153,7,59,236
30964,100,0,-153,7,59,236
30968,100,0,-153,7,59,236
30972,100,0,-153,7,59,236
30976,100,0,-153,7,59,236
30980,100,0,-153,7,59,236
30984,100,0,-153,7,59,236
30988,100,0,-153,7,59,236
30992,100,0,-153,7,59,236
30996,100,0,-153,7,59,236
31000,100,0,-153,7,59,236
31004,100,0,-153,7,59,237
31008,100,0,-153,7,59,237
31012,100,0,-153,7,59,237
31016,100,0,-153,7,59,237
31020,100,0,-153,7,59,237
31024,100,0,-154,7,59,237
31028,100,0,-154,7,59,237
31032,100,0,-154,6,59,237
31036,100,0,-154,6,59,237
31040,100,0,-154,6,59,237
31044,100,0,-154,6,59,237
31048,100,0,-154,6,59,237
31052,100,0,-154,6,59,237
31056,100,0,-154,6,59,237
31060,100,0,-154,6,59,237
31064,100,0,-154,6,59,237
31068,100,0,-154,6,59,237
31072,100,0,-154,6,59,237
31076,100,0,-154,6,59,237
31080,100,0,-154,6,59,237
31084,100,0,-154,6,59,238
31088,100,0,-154,6,59,238
31092,100,0,-154,5,59,238
31096,100,0,-154,5,59,238
31100,100,0,-154,5,59,238
31104,100,0,-154,5,59,238
31108,100,0,-154,5,59,238
31112,100,0,-154,5,59,238
31116,100,0,-154,5,59,238
31120,100,0,-154,5,59,238
31124,100,0,-154,5,59,238
31128,100,0,-154,5,59,238
31132,100,0,-154,5,59,238
31136,100,0,-154,5,59,238
31140,100,0,-154,5,59,238
31144,100,0,-154,5,59,238
31148,100,0,-154,5,59,238
31152,100,0,-155,5,59,239
31156,100,0,-155,5,59,239
31160,100,0,-155,5,59,239
31164,100,0,-155,5,59,239
31168,100,0,-155,5,59,239
31172,100,0,-155,5,59,239
31176,100,0,-155,5,59,239
31180,100,0,-155,5,59,239
31184,100,0,-155,5,59,239
31188,100,0,-155,5,59,239
31192,100,0,-155,4,59,239
31196,100,0,-155,4,59,239
31200,100,0,-155,4,59,239
31204,100,0,-155,4,59,239
31208,100,0,-155,4,59,239
31212,100,0,-155,4,59,239
31216,100,0,-155,4,59,239
31220,100,0,-155,4,59,239
31224,100,0,-155,4,59,239
31228,100,0,-155,4,59,239
31232,100,0,-155,4,60,240
31236,100,0,-155,4,60,240
31240,100,0,-155,4,60,240
31244,100,0,-155,4,60,240
31248,100,0,-155,4,60,240
31252,100,0,-155,4,60,240
31256,100,0,-155,4,60,240
31260,100,0,-155,4,60,240
31264,100,0,-155,4,60,240
31268,100,0,-155,4,60,240
31272,100,0,-156,4,60,240
31276,100,0,-156,4,60,240
31280,100,0,-156,4,60,240
31284,100,0,-156,4,60,240
31288,100,0,-156,4,60,240
31292,100,0,-156,4,60,240
31296,100,0,-156,4,60,240
31300,100,0,-156,4,60,240
31304,100,0,-156,3,60,240
31308,100,0,-156,3,60,240
31312,100,0,-156,3,60,240
31316,100,0,-156,3,60,240
31320,100,0,-156,3,60,240
31324,100,0,-156,3,60,240
31328,100,0,-156,3,60,240
31332,100,0,-156,3,60,241
31336,100,0,-156,3,60,241
31340,100,0,-156,3,60,241
31344,100,0,-156,3,60,241
31348,100,0,-156,3,60,241
31352,100,0,-156,3,60,241
31356,100,0,-156,3,60,241
31360,100,0,-156,3,60,241
31364,100,0,-156,3,60,241
31368,100,0,-156,3,60,241
31372,100,0,-156,3,60,241
31376,100,0,-156,3,60,241
31380,100,0,-156,3,60,241
31384,100,0,-156,3,60,241
31388,100,0,-156,3,60,241
31392,100,0,-157,3,60,242
31396,100,0,-157,3,60,242
31400,100,0,-157,3,60,242
31404,100,0,-157,3,60,242
31408,100,0,-157,3,60,242
31412,100,0,-157,3,60,242
31416,100,0,-157,3,60,242
31420,100,0,-157,3,60,242
31424,100,0,-157,3,60,242
31428,100,0,-157,3,60,242
31432,100,0,-157,3,60,242
31436,100,0,-157,3,60,242
31440,100,0,-157,3,60,242
31444,100,0,-157,3,60,242
31448,100,0,-157,3,60,242
31452,100,0,-157,3,60,242
31456,100,0,-157,3,60,242
31460,100,0,-157,3,60,242
31464,100,0,-157,3,60,242
31468,100,0,-157,3,60,242
31472,100,0,-157,3,60,243
31476,100,0,-157,3,60,243
31480,100,0,-157,3,60,243
31484,100,0,-158,3,60,243
31488,100,0,-158,3,60,243
31492,100,0,-158,3,60,243
31496,100,0,-158,3,60,243
31500,100,0,-158,3,60,243
31504,100,0,-158,3,60,243
31508,100,0,-158,3,60,243
31512,100,0,-158,3,60,243
31516,100,0,-158,3,60,243
31520,100,0,-158,3,60,243
31524,100,0,-158,3,60,243
31528,100,0,-158,3,60,243
31532,100,0,-158,3,61,244
31536,100,0,-158,3,61,244
31540,100,0,-158,3,61,244
31544,100,0,-158,3,61,244
31548,100,0,-158,3,61,244
31552,100,0,-158,3,61,244
31556,100,0,-158,3,61,244
31560,100,0,-158,3,61,244
31564,100,0,-158,3,61,244
31568,100,0,-158,3,61,244
31572,100,0,-158,3,61,244
31576,100,0,-158,3,61,244
31580,100,0,-158,3,61,244
31584,100,0,-158,3,61,244
31588,100,0,-158,3,61,244
31592,100,0,-159,3,61,245
31596,100,0,-159,3,61,245
31600,100,0,-159,3,61,245
31604,100,0,-159,3,61,245
31608,100,0,-159,3,61,245
31612,100,0,-159,3,61,245
31616,100,0,-159,3,61,245
31620,100,0,-159,3,61,245
31624,100,0,-159,3,61,245
31628,100,0,-159,3,61,245
31632,100,0,-159,3,61,245
31636,100,0,-159,3,61,245
31640,100,0,-159,3,61,245
31644,100,0,-159,3,61,245
31648,100,0,-159,3,61,245
31652,100,0,-160,3,61,246
31656,100,0,-160,3,61,246
31660,100,0,-160,3,61,246
31664,100,0,-160,3,61,246
31668,100,0,-160,3,61,246
31672,100,0,-160,3,61,246
31676,100,0,-160,3,61,246
31680,100,0,-160,3,61,246
31684,100,0,-160,3,61,246
31688,100,0,-160,3,61,246
31692,100,0,-160,3,61,246
31696,100,0,-160,3,61,246
31700,100,0,-160,3,61,246
31704,100,0,-160,3,61,246
31708,100,0,-160,3,61,246
31712,100,0,-160,3,61,247
31716,100,0,-160,3,61,247
31720,100,0,-160,3,61,247
31724,100,0,-160,3,61,247
31728,100,0,-160,3,61,247
31732,100,0,-160,3,61,247
31736,100,0,-160,3,61,247
31740,100,0,-160,3,61,247
31744,100,0,-160,3,61,247
31748,100,0,-160,3,61,247
31752,100,0,-160,3,61,247
31756,100,0,-160,3,61,247
31760,100,0,-160,3,61,247
31764,100,0,-160,3,61,247
31768,100,0,-160,3,61,247
31772,100,0,-161,3,62,248
31776,100,0,-161,3,62,248
31780,100,0,-161,3,62,248
31784,100,0,-161,3,62,248
31788,100,0,-161,3,62,248
31792,100,0,-161,3,62,248
31796,100,0,-161,3,62,248
31800,100,0,-161,3,62,248
31804,100,0,-161,3,62,248
31808,100,0,-161,3,62,248
31812,100,0,-161,3,62,248
31816,100,0,-161,3,62,248
31820,100,0,-161,3,62,248
31824,100,0,-161,3,62,248
31828,100,0,-161,3,62,248
31832,100,0,-161,3,62,248
31836,100,0,-161,3,62,248
31840,100,0,-161,3,62,248
31844,100,0,-162,3,62,249
31848,100,0,-162,3,62,249
31852,100,0,-162,3,62,249
31856,100,0,-162,3,62,249
31860,100,0,-162,3,62,249
31864,100,0,-162,3,62,249
31868,100,0,-162,3,62,249
31872,100,0,-162,3,62,249
31876,100,0,-162,3,62,249
31880,100,0,-162,3,62,249
31884,100,0,-162,3,62,249
31888,100,0,-162,3,62,249
31892,100,0,-162,3,62,249
31896,100,0,-162,3,62,249
31900,100,0,-162,3,62,249
31904,100,0,-162,3,62,249
31908,100,0,-162,3,62,249
31912,100,0,-162,3,62,250
31916,100,0,-162,3,62,250
31920,100,0,-162,3,62,250
31924,100,0,-162,3,62,250
31928,100,0,-162,3,62,250
31932,100,0,-162,3,62,250
31936,100,0,-162,3,62,250
31940,100,0,-162,3,62,250
31944,100,0,-162,3,62,250
31948,100,0,-162,3,62,250
31952,100,0,-162,3,62,250
31956,100,0,-162,3,62,250
31960,100,0,-162,3,62,250
31964,100,0,-162,3,62,250
31968,100,0,-162,3,62,250
31972,100,0,-162,3,62,250
31976,100,0,-162,3,62,250
31980,100,0,-162,3,62,250
31984,100,0,-162,3,62,250
31988,100,0,-162,3,62,250
31992,100,0,-162,3,62,251
31996,100,0,-162,3,62,251
32000,100,0,-162,3,62,251
32004,100,0,-163,3,62,251
32008,100,0,-163,3,62,251
32012,100,0,-163,3,62,251
32016,100,0,-163,3,62,251
32020,100,0,-163,3,62,251
32024,100,0,-163,3,62,251
32028,100,0,-163,3,62,251
32032,100,0,-163,3,62,251
32036,100,0,-163,3,62,251
32040,100,0,-163,3,62,251
32044,100,0,-163,3,62,251
32048,100,0,-163,3,62,251
32052,100,0,-163,3,63,252
32056,100,0,-163,3,63,252
32060,100,0,-163,3,63,252
32064,100,0,-163,3,63,252
32068,100,0,-163,3,63,252
32072,100,0,-163,3,63,252
32076,100,0,-163,3,63,252
32080,100,0,-163,3,63,252
32084,100,0,-163,3,63,252
32088,100,0,-163,3,63,252
32092,100,0,-163,3,63,252
32096,100,0,-163,3,63,252
32100,100,0,-163,3,63,252
32104,100,0,-163,3,63,252
32108,100,0,-163,3,63,252
32112,100,0,-164,3,63,253
32116,100,0,-164,3,63,253
32120,100,0,-164,3,63,253
32124,100,0,-164,3,63,253
32128,100,0,-164,3,63,253
32132,100,0,-164,3,63,253
32136,100,0,-164,3,63,253
32140,100,0,-164,3,63,253
32144,100,0,-164,3,63,253
32148,100,0,-164,3,63,253
32152,100,0,-164,3,63,253
32156,100,0,-164,3,63,253
32160,100,0,-164,3,63,253
32164,100,0,-164,3,63,253
32168,100,0,-164,3,63,253
32172,100,0,-164,3,63,253
32176,100,0,-164,3,63,253
32180,100,0,-164,3,63,253
32184,100,0,-165,3,63,254
32188,100,0,-165,3,63,254
32192,100,0,-165,3,63,254
32196,100,0,-165,3,63,254
32200,100,0,-165,3,63,254
32204,100,0,-165,3,63,254
32208,100,0,-165,3,63,254
32212,100,0,-165,3,63,254
32216,100,0,-165,3,63,254
32220,100,0,-165,3,63,254
32224,100,0,-165,3,63,254
32228,100,0,-165,3,63,254
32232,100,0,-165,3,63,254
32236,100,0,-165,3,63,254
32240,100,0,-165,3,63,254
32244,100,0,-165,3,63,254
32248,100,0,-165,3,63,254
32252,100,0,-165,3,63,255
32256,100,0,-165,3,63,255
32260,100,0,-165,3,63,255
32264,100,0,-165,3,63,255
32268,100,0,-165,3,63,255
32272,100,0,-165,3,63,255
32276,100,0,-165,3,63,255
32280,100,0,-165,3,63,255
32284,100,0,-165,3,63,255
32288,100,0,-165,3,63,255
32292,100,0,-165,3,63,255
32296,100,0,-165,3,63,255
32300,100,0,-165,3,63,255
32304,100,0,-165,3,63,255
32308,100,0,-165,3,63,255
32312,100,0,-165,3,63,255
32316,100,0,-165,3,63,255
32320,100,0,-165,3,63,255
32324,100,0,-165,3,63,255
32328,100,0,-165,3,63,255
32332,100,0,-166,3,64,256
32336,100,0,-166,3,64,256
32340,100,0,-166,3,64,256
32344,100,0,-166,3,64,256
32348,100,0,-166,3,64,256
32352,100,0,-166,3,64,256
32356,100,0,-166,3,64,256
32360,100,0,-166,3,64,256
32364,100,0,-166,3,64,256
32368,100,0,-166,3,64,256
32372,100,0,-166,3,64,256
32376,100,0,-166,3,64,256
32380,100,0,-166,3,64,256
32384,100,0,-166,3,64,256
32388,100,0,-166,3,64,256
32392,100,0,-167,3,64,257
32396,100,0,-167,3,64,257
32400,100,0,-167,3,64,257
32404,100,0,-167,3,64,257
32408,100,0,-167,3,64,257
32412,100,0,-167,3,64,257
32416,100,0,-167,3,64,257
32420,100,0,-167,3,64,257
32424,100,0,-167,3,64,257
32428,100,0,-167,3,64,257
32432,100,0,-167,3,64,257
32436,100,0,-167,3,64,257
32440,100,0,-167,3,64,257
32444,100,0,-167,3,64,257
32448,100,0,-167,3,64,257
32452,100,0,-167,3,64,258
32456,100,0,-167,3,64,258
32460,100,0,-167,3,64,258
32464,100,0,-167,3,64,258
32468,100,0,-167,3,64,258
32472,100,0,-167,3,64,258
32476,100,0,-167,3,64,258
32480,100,0,-167,3,64,258
32484,100,0,-167,3,64,258
32488,100,0,-167,3,64,258
32492,100,0,-167,3,64,258
32496,100,0,-167,3,64,258
32500,100,0,-167,3,64,258
32504,100,0,-167,3,64,258
32508,100,0,-167,3,64,258
32512,100,0,-168,4,64,259
32516,100,0,-168,4,64,259
32520,100,0,-168,4,64,259
32524,100,0,-168,4,64,259
32528,100,0,-168,4,64,259
32532,100,0,-168,4,64,259
32536,100,0,-168,4,64,259
32540,100,0,-168,4,64,259
32544,100,0,-168,4,64,259
32548,100,0,-168,4,64,259
32552,100,0,-168,4,64,259
32556,100,0,-168,4,64,259
32560,100,0,-168,4,64,259
32564,100,0,-169,4,65,260
32568,100,0,-169,4,65,260
32572,100,0,-169,4,65,260
32576,100,0,-169,4,65,260
32580,100,0,-169,4,65,260
32584,100,0,-169,5,65,260
32588,100,0,-169,5,65,260
32592,100,0,-169,5,65,260
32596,100,0,-169,5,65,260
32600,100,0,-169,5,65,260
32604,100,0,-169,5,65,260
32608,100,0,-169,5,65,260
32612,100,0,-169,5,65,260
32616,100,0,-169,5,65,260
32620,100,0,-169,5,65,260
32624,100,0,-169,5,65,261
32628,100,0,-169,5,65,261
32632,100,0,-169,5,65,261
32636,100,0,-169,5,65,261
32640,100,0,-169,5,65,261
32644,100,0,-169,6,65,261
32648,100,0,-169,6,65,261
32652,100,0,-169,6,65,261
32656,100,0,-169,6,65,261
32660,100,0,-169,6,65,261
32664,100,0,-169,6,65,261
32668,100,0,-169,6,65,261
32672,100,0,-170,6,65,262
32676,100,0,-170,6,65,262
32680,100,0,-170,6,65,262
32684,100,0,-170,7,65,262
32688,100,0,-170,7,65,262
32692,100,0,-170,7,65,262
32696,100,0,-170,7,65,262
32700,100,0,-170,7,65,262
32704,100,0,-170,7,65,262
32708,100,0,-170,7,65,262
32712,100,0,-170,7,65,262
32716,100,0,-170,7,65,262
32720,100,0,-170,7,65,262
32724,100,0,-170,7,65,262
32728,100,0,-170,7,65,262
32732,100,0,-170,7,65,263
32736,100,0,-170,7,65,263
32740,100,0,-170,7,65,263
32744,100,0,-171,7,65,263
32748,100,0,-171,7,65,263
32752,100,0,-171,7,65,263
32756,100,0,-171,7,65,263
32760,100,0,-171,7,65,263
32764,100,0,-171,8,65,263
32768,100,0,-171,8,65,263
32772,100,0,-171,8,65,263
32776,100,0,-171,8,65,263
32780,100,0,-171,8,65,263
32784,100,0,-171,8,65,263
32788,100,0,-171,8,65,263
32792,100,0,-171,8,65,263
32796,100,0,-171,8,65,263
32800,100,0,-171,8,65,263
32804,100,0,-171,8,66,264
32808,100,0,-171,8,66,264
32812,100,0,-171,9,66,264
32816,100,0,-171,9,66,264
32820,100,0,-171,9,66,264
32824,100,0,-171,9,66,264
32828,100,0,-171,9,66,264
32832,100,0,-171,9,66,264
32836,100,0,-171,9,66,264
32840,100,0,-171,9,66,264
32844,100,0,-171,9,66,264
32848,100,0,-171,9,66,264
32852,100,0,-171,9,66,264
32856,100,0,-171,9,66,264
32860,100,0,-171,9,66,264
32864,100,0,-172,9,66,265
32868,100,0,-172,9,66,265
32872,100,0,-172,9,66,265
32876,100,0,-172,9,66,265
32880,100,0,-172,9,66,265
32884,100,0,-172,9,66,265
32888,100,0,-172,9,66,265
32892,100,0,-172,10,66,265
32896,100,0,-172,10,66,265
32900,100,0,-172,10,66,265
32904,100,0,-172,10,66,265
32908,100,0,-172,10,66,265
32912,100,0,-172,10,66,265
32916,100,0,-172,10,66,265
32920,100,0,-172,10,66,265
32924,100,0,-173,10,66,266
32928,100,0,-173,10,66,266
32932,100,0,-173,10,66,266
32936,100,0,-173,10,66,266
32940,100,0,-173,10,66,266
32944,100,0,-173,11,66,266
32948,100,0,-173,11,66,266
32952,100,0,-173,11,66,266
32956,100,0,-173,11,66,266
32960,100,0,-173,11,66,266
32964,100,0,-173,11,66,266
32968,100,0,-173,11,66,266
32972,100,0,-173,12,66,266
32976,100,0,-173,12,66,266
32980,100,0,-173,12,66,266
32984,100,0,-173,12,66,267
32988,100,0,-173,12,66,267
32992,100,0,-173,12,66,267
32996,100,0,-173,12,66,267
33000,100,0,-173,12,66,267
33004,100,0,-173,12,66,267
33008,100,0,-173,12,66,267
33012,100,0,-173,12,66,267
33016,100,0,-173,12,66,267
33020,100,0,-173,12,66,267
33024,100,0,-173,12,66,267
33028,100,0,-173,12,66,267
33032,100,0,-174,12,67,268
33036,100,0,-174,12,67,268
33040,100,0,-174,12,67,268
33044,100,0,-174,12,67,268
33048,100,0,-174,12,67,268
33052,100,0,-174,13,67,268
33056,100,0,-174,13,67,268
33060,100,0,-174,13,67,268
33064,100,0,-174,13,67,268
33068,100,0,-174,13,67,268
33072,100,0,-174,13,67,268
33076,100,0,-174,13,67,268
33080,100,0,-174,13,67,268
33084,100,0,-175,14,67,269
33088,100,0,-175,14,67,269
33092,100,0,-175,14,67,269
33096,100,0,-175,14,67,269
33100,100,0,-175,14,67,269
33104,100,0,-175,14,67,269
33108,100,0,-175,14,67,269
33112,100,0,-175,14,67,269
33116,100,0,-175,14,67,269
33120,100,0,-175,14,67,269
33124,100,0,-175,14,67,269
33128,100,0,-175,14,67,269
33132,100,0,-175,14,67,270
33136,100,0,-175,14,67,270
33140,100,0,-175,14,67,270
33144,100,0,-175,14,67,270
33148,100,0,-175,14,67,270
33152,100,0,-175,14,67,270
33156,100,0,-175,14,67,270
33160,100,0,-175,14,67,270
33164,100,0,-175,15,67,270
33168,100,0,-175,15,67,270
33172,100,0,-175,15,67,270
33176,100,0,-175,15,67,270
33180,100,0,-175,15,67,270
33184,100,0,-175,15,67,270
33188,100,0,-175,15,67,270
33192,100,0,-176,15,67,271
33196,100,0,-176,15,67,271
33200,100,0,-176,15,67,271
33204,100,0,-176,15,67,271
33208,100,0,-176,15,67,271
33212,100,0,-176,16,67,271
33216,100,0,-176,16,67,271
33220,100,0,-176,16,67,271
33224,100,0,-176,16,67,271
33228,100,0,-176,16,67,271
33232,100,0,-176,16,67,271
33236,100,0,-176,16,67,271
33240,100,0,-176,16,67,271
33244,100,0,-176,16,68,272
33248,100,0,-176,16,68,272
33252,100,0,-176,16,68,272
33256,100,0,-176,16,68,272
33260,100,0,-176,16,68,272
33264,100,0,-176,17,68,272
